targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.rt,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,7,6,62,7,,,,,,,,,157.63907719999952,158.13871149999977,158.85546129999966,None,158.15512990000025,158.83887440000035,159.3556054999999,None,right,1,0.40891069999997853,159.3556054999999,None,None,,158.15512990000025,159.33912380000038,0.5115391999997883,0.5946413000001485,1.7119400999999925,1.7949685000003228,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,7,7,63,4,,,,,,,,,159.78970329999993,160.2892740999996,161.00601449999976,None,160.30595749999975,160.98950510000031,161.50627859999986,None,right,0,0.3223148000006404,161.50627859999986,None,None,,160.30595749999975,161.48949509999966,0.5112343000000692,0.5943860999996105,1.7114433999995526,1.7947359999998298,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,8,0,64,6,,,,,,,,,161.8572205999999,162.35634839999966,163.0733811,None,162.37311390000013,163.0567675000002,163.5734966,None,right,1,0.31107320000046457,163.5734966,None,None,,162.37311390000013,163.5569827999998,0.5108231000003798,0.5942828000006557,1.7114320999999109,1.7947055000004184,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,8,1,65,0,,,,,,,,,163.90812540000024,164.40678360000038,165.12389319999966,None,164.42381409999962,165.10745260000022,165.62415220000003,None,left,1,0.4203211000003648,165.62415220000003,None,None,,164.42381409999962,165.60758840000017,0.5106662000007418,0.5944557000002533,1.7114322000006723,1.794730000000527,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,8,2,66,2,,,,,,,,,166.07523289999972,166.57433010000022,167.29135899999983,None,166.59110640000017,167.27457690000028,167.79137530000025,None,left,1,0.4454585000003135,167.79137530000025,None,None,,166.59110640000017,167.77476579999984,0.5110115999996196,0.5945111999999426,1.7113945000000967,1.7948833999998897,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,8,3,67,4,,,,,,,,,168.25945179999962,168.75837030000002,169.47555180000018,None,168.77538410000034,169.45875530000012,169.97560739999972,170.4593004999997,left,1,0.6369007000002966,169.97560739999972,None,None,,168.77538410000034,169.9588431000002,0.5108138000005056,0.594139499999983,1.7112716000001456,1.7945012999998653,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,8,4,68,7,,,,,,,,,170.64341779999995,171.1424810999997,171.85949429999982,None,171.1593627000002,171.84276659999978,172.35963970000012,None,right,1,0.2848154000002978,172.35963970000012,None,None,,171.1593627000002,172.34283219999998,0.5108904999997321,0.5942715000001044,1.711218800000097,1.794616799999858,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,8,5,69,1,,,,,,,,,172.6601069999997,173.15994039999987,173.87680339999952,None,173.17667700000038,173.86004930000036,174.37695929999973,None,left,1,0.3156163000003289,174.37695929999973,None,None,,173.17667700000038,174.36038159999953,0.5117345999997269,0.594805599999745,1.7121618999999555,1.7953581000001577,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,8,6,70,3,,,,,,,,,174.71119629999976,175.2105432999997,175.9272880999997,None,175.22714629999973,175.91086919999998,176.42749230000027,None,right,1,0.4010636000002705,176.42749230000027,None,None,,175.22714629999973,176.4109199000004,0.5110088999999789,0.5941623999997319,1.7113730000000942,1.7945611000004646,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,8,7,71,5,,,,,,,,,176.84533439999996,177.34429100000034,178.06129750000036,None,177.36118400000032,178.0447035999996,178.56149780000032,179.04502739999953,right,1,0.4989968999998382,178.56149780000032,None,None,,177.36118400000032,178.54501679999976,0.511026000000129,0.5946216000002096,1.711733600000116,1.7949726000006194,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,9,0,72,6,,,,,,,,,179.07920019999983,179.57862320000004,180.2954394999997,None,179.59519339999952,180.27890339999976,180.79569209999954,None,right,1,0.34506640000017796,180.79569209999954,None,None,,179.59519339999952,180.7789617999997,0.5110980999997992,0.5941501999996035,1.711420900000121,1.7945960999995805,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,9,1,73,0,,,,,,,,,181.1637399000001,181.6623851000004,182.37949839999965,None,181.67917089999992,182.36269639999955,182.87943160000032,None,left,1,0.2689993999993021,182.87943160000032,None,None,,181.67917089999992,182.86284629999955,0.5105788000000757,0.593992199999775,1.711016600000221,1.7943990000003396,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,9,2,74,5,,,,,,,,,183.18006719999994,183.67975300000035,184.39668619999975,None,183.69643519999954,184.38010010000016,184.8968272000002,None,right,1,0.4435628999999608,184.8968272000002,None,None,,183.69643519999954,184.880177,0.5112871999999697,0.5945668000003934,1.7116831000003003,1.7949144000003798,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,9,3,75,4,,,,,,,,,185.36460269999952,185.8636706999996,186.58055849999982,None,185.88053609999952,186.56392589999996,187.08082620000005,None,left,1,0.2997189999996408,187.08082620000005,None,None,,185.88053609999952,187.0641972000003,0.5107742000000144,0.5942537000000812,1.7112834999998086,1.794597099999919,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,9,4,76,1,,,,,,,,,187.3985888999996,187.89764230000037,188.61479239999971,None,187.9148140999996,188.59793439999976,189.11471419999998,189.59825,left,1,0.4738210000004983,189.11471419999998,None,None,,187.9148140999996,189.09823750000032,0.5106925000000047,0.5939773000000059,1.7112636000001658,1.7944612999999663,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,9,5,77,3,,,,,,,,,189.61531240000022,190.1152320000001,190.83193909999954,None,190.13162360000024,190.8152442999999,191.3321020000003,None,right,1,0.3203176999995776,191.3321020000003,None,None,,190.13162360000024,191.31557629999952,0.5119933000005403,0.5952747000001182,1.7123084000004383,1.795514500000536,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,9,6,78,2,,,,,,,,,191.6829733000004,192.18231749999995,192.89939659999982,None,192.19912289999957,192.8824880000002,193.3994961999997,193.88277149999976,left,1,0.4928356000000349,193.3994961999997,None,None,,192.19912289999957,193.38264900000013,0.5108946999998807,0.5944116999999096,1.7112052000002222,1.7948569000000134,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,9,7,79,7,,,,,,,,,193.91722420000042,194.4163650999999,195.13325759999952,None,194.43308609999985,195.11667860000034,195.63341010000022,None,right,1,0.40306950000012876,195.63341010000022,None,None,,194.43308609999985,195.61685750000015,0.5108317999993233,0.5943070999992415,1.7113111999997273,1.7946465999993961,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,10,0,80,6,,,,,,,,,196.06765199999973,196.56721219999963,197.28398480000033,None,196.5836462999996,197.26734510000006,197.78404369999953,None,right,1,0.380480599999828,197.78404369999953,None,None,,196.5836462999996,197.76743780000015,0.5110825000001569,0.5942998000000443,1.7112960000004023,1.7946487000008347,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,0,0,0,0,10,1,81,3,,,,,,,,,198.18504089999988,198.6842727000003,199.40124560000004,None,198.7010424,199.3845265,199.9014857000002,200.38513009999951,right,1,0.5429409999997006,199.9014857000002,None,None,,198.7010424,199.8847754999997,0.5112342000002172,0.5947382000003927,1.7117170000001352,1.7952226999996128,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,0,0,0,0,10,2,82,4,,,,,,,,,200.46921600000042,200.9685215999998,201.6853583000002,None,200.98514259999956,201.66871999999967,202.18559660000028,None,left,1,0.4588798999993742,202.18559660000028,None,None,,200.98514259999956,202.1689991000003,0.5111780999995972,0.5942577999994683,1.711637299999893,1.7946972999998252,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,10,3,83,2,,,,,,,,,202.66984880000018,203.1692922000002,203.88605869999992,None,203.18584199999987,203.86955750000016,204.38609009999982,202.66984880000018,left,1,0.2422692999998617,204.38609009999982,None,None,,203.18584199999987,204.36969990000034,0.5113575999994282,0.5945581999994829,1.7117404999999053,1.7946784999994634,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,10,4,84,1,,,,,,,,,204.65357459999996,205.15286949999972,205.86989859999994,None,205.1697763000002,205.85327119999965,206.37031860000025,None,left,1,0.4340523000000758,206.37031860000025,None,None,,205.1697763000002,206.35336910000024,0.5110220999995363,0.5944763999996212,1.711504399999285,1.7948714999993172,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,0,0,0,0,10,5,85,0,,,,,,,,,206.82096720000027,207.32053540000015,208.03725649999978,None,207.33727960000033,208.0207547,208.5374856999997,None,left,1,0.41094780000003084,208.5374856999997,None,None,,207.33727960000033,208.5208319000003,0.5111975999998322,0.5942885000004026,1.7114753000005294,1.7947331000004851,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,10,6,86,5,,,,,,,,,208.97189009999965,209.47117049999997,210.1880983000001,None,209.48762699999952,210.17118089999985,210.68816040000002,None,right,1,0.38030559999970137,210.68816040000002,None,None,,209.48762699999952,210.6712889999999,0.5111410999998043,0.5943688999996084,1.71125099999972,1.794732099999237,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,0,0,0,0,10,7,87,7,,,,,,,,,211.08918240000003,211.58840549999968,212.3052574000003,None,211.60520449999967,212.2886552,212.80541569999968,None,right,1,0.415023000000474,212.80541569999968,None,None,,211.60520449999967,212.78873659999954,0.5111333999993803,0.5943263999997725,1.7114483999994263,1.794870699999592,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.23913710000033,None,1.7999999727180693e-05,0.9954325999997309,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,0,0,0,6,1.1699999959091656e-05,0.09783539999989443,274.2578416999995,None,1.5700000403739978e-05,0.09753340000042954,276.35856239999976,None,276.6335349000001,277.14179369999965,277.8421914999999,None,277.14179369999965,277.8421914999999,278.34227569999985,None,right,1,0.32596319999993284,278.34227569999985,None,right,0.7424174999996467,277.14179369999965,278.34227569999985,0.5014187999995556,0.6014705999996295,1.7016672999998264,1.8016948999993474,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,0,1,1,0,,,,,,,,,278.69328680000035,279.1924826000004,279.90946780000013,None,279.20938659999956,279.89273070000036,280.40995029999976,None,left,1,0.37031279999973776,280.40995029999976,None,None,,279.20938659999956,280.39296379999996,0.5099410000002536,0.5934462000004714,1.7104029000001901,1.7938418000003367,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,0,2,2,5,,,,,,,,,280.8102802000003,281.31016850000015,282.02682860000004,None,281.32666749999953,282.01011240000025,282.52704559999984,None,right,1,0.30918759999985923,282.52704559999984,None,None,,281.32666749999953,282.5103065000003,0.5114527000005182,0.5945767000002888,1.7115836000002673,1.7948440999998638,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,0,3,3,1,,,,,,,,,282.8613164999997,283.36066819999996,284.07741669999996,None,283.37715819999994,284.0608271000001,284.5776126999999,None,left,1,0.28265169999940554,284.5776126999999,None,None,,283.37715819999994,284.5612110000002,0.5110428999996657,0.5941990999999689,1.7115698999996312,1.7946887999996761,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,0,4,4,2,,,,,,,,,284.8789628000004,285.3776919000002,286.0948484999999,None,285.39465800000016,286.0780513999998,286.5949320999998,None,left,1,0.39330619999964256,286.5949320999998,None,None,,285.39465800000016,286.57842340000025,0.5106894000000466,0.5941690999998173,1.7114025000000765,1.7944681999997556,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,0,5,5,7,,,,,,,,,287.01205759999993,287.51168189999953,288.2288987000002,None,287.52853440000035,288.2118940999999,288.7290274999996,None,right,1,0.30710759999965376,288.7290274999996,None,None,,287.52853440000035,288.71213929999976,0.5113368000002083,0.594977700000527,1.7117742000000362,1.795332800000324,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,1,0,1,0,0,6,6,3,,,,,,,,,289.06372699999974,289.56245370000033,290.27947099999983,None,289.5792775,290.2625988,290.7795763000004,None,left,0,0.18452179999985674,290.7795763000004,None,None,,289.5792775,290.7627719000002,0.5108136999997441,0.5941725000002407,1.7111098999994283,1.7944879999995464,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,1,0,1,0,0,7,7,4,,,,,,,,,290.9803401999998,291.4798486999998,292.19670640000004,None,291.4964903,292.18001900000036,292.69683819999955,None,left,1,0.37119819999952597,292.69683819999955,None,None,,291.4964903,292.6801161000003,0.5111757999993642,0.5943068999995376,1.7114320999999109,1.794833899999503,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,1,0,8,2,,,,,,,,,293.0978869999999,293.5971755999999,294.31395950000024,None,293.6136673000001,294.2974344000004,294.8141021000001,None,left,1,0.33395999999993364,294.8141021000001,None,None,,293.6136673000001,294.7975429999997,0.5109732999999324,0.5942219999997178,1.7113240999997288,1.7946354000005158,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,1,0,1,0,1,1,9,3,,,,,,,,,295.1655275000003,295.6643987999996,296.3812619,None,295.68096479999986,296.3645961000002,296.8812436999997,None,right,1,0.39496580000013637,296.8812436999997,None,None,,295.68096479999986,296.8650484,0.5110345000002781,0.5945363999999245,1.7116463000002113,1.7947315000001254,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,1,2,10,5,,,,,,,,,297.29913510000006,297.79846689999977,298.51534170000014,None,297.8151362999997,298.49863879999975,299.0156046000002,None,right,1,0.3644567999999708,299.0156046000002,None,None,,297.8151362999997,298.99889600000006,0.511160199999722,0.5942307000004803,1.7115718000004563,1.7947764000000461,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,1,3,11,7,,,,,,,,,299.3996393999996,299.8991963999997,300.61609620000036,None,299.9159260999995,300.59940279999955,301.1161801999997,None,right,1,0.3519835000006424,301.1161801999997,None,None,,299.9159260999995,301.09946880000007,0.5113111000000572,0.5946008999999322,1.7115704999996524,1.7948645999995279,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,1,4,12,0,,,,,,,,,301.48396930000035,301.9828656999998,302.6999452,None,301.9996965,302.6832899000001,303.20012450000013,None,left,1,0.3000984000000244,303.20012450000013,None,None,,301.9996965,303.18334179999965,0.5108460000001287,0.5942466999995304,1.711253399999805,1.7947745999999825,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,1,5,13,6,,,,,,,,,303.5173120999998,304.0170597999995,304.7337696000004,None,304.03361459999996,304.7173306000004,305.23389270000007,None,right,1,0.3222778000008475,305.23389270000007,None,None,,304.03361459999996,305.21759569999995,0.5114483000006658,0.5947599999999511,1.711961599999995,1.7950755000001664,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,1,6,14,1,,,,,,,,,305.5851200999996,306.08417550000013,306.80108500000006,None,306.10106480000013,306.78463459999966,307.30143150000004,None,left,1,0.390602299999955,307.30143150000004,None,None,,306.10106480000013,307.28479289999996,0.5109542999998666,0.5943810999997368,1.7115417999993952,1.794728099999702,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,1,0,1,0,1,7,15,4,,,,,,,,,307.71915530000024,308.2183203000004,308.93537670000023,None,308.23503230000006,308.9186189000002,309.43551800000023,None,left,1,0.40073630000006233,309.43551800000023,None,None,,308.23503230000006,309.4187429000003,0.5110525000000052,0.5942890999995143,1.711464199999682,1.7948195999997552,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,2,0,16,0,,,,,,,,,309.8531850999998,310.3521560999998,311.06920249999985,None,310.3690204000004,311.05245660000037,311.5696342000001,None,left,1,0.3785093999995297,311.5696342000001,None,None,,310.3690204000004,311.5526461999998,0.510690699999941,0.5942855000002965,1.7111662000006618,1.7945575000003373,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,2,1,17,1,,,,,,,,,311.97056969999994,312.46993459999976,313.1864558999996,None,312.48620180000034,313.17006870000023,313.68674850000025,None,left,1,0.4293563000001086,313.68674850000025,None,None,,312.48620180000034,313.6701022999996,0.5110494999998991,0.5940125000006446,1.7112028999999893,1.7943685000000187,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,1,0,1,0,2,2,18,3,,,,,,,,,314.1376035000003,314.63699629999974,315.3538271999996,None,314.6534651000002,315.3373603,315.85382839999966,316.3378614000003,right,1,0.48616709999987506,315.85382839999966,None,None,,314.6534651000002,315.8374109999995,0.5112951999999495,0.5946854000003441,1.7116857000000891,1.7948914999997214,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,2,3,19,5,,,,,,,,,316.3718036,316.8709964999998,317.5878966999999,None,316.8874929000003,317.57101969999985,318.08805349999966,None,right,1,0.3001574999998411,318.08805349999966,None,None,,316.8874929000003,318.07114490000004,0.5108769999997094,0.594347000000198,1.711008700000093,1.794731399999364,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,2,4,20,2,,,,,,,,,318.4058063000002,318.90518580000025,319.62174380000033,None,318.92148069999985,319.6053372999995,320.12194459999955,None,left,1,0.36211760000060167,320.12194459999955,None,None,,318.92148069999985,320.1052716000004,0.5110036000005493,0.5942082999999911,1.711073800000122,1.7949748999999429,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,2,5,21,6,,,,,,,,,320.5069752999998,321.0055765999996,321.72234469999967,None,321.02211929999976,321.7058797999998,322.2225502000001,None,right,1,0.33361039999999775,322.2225502000001,None,None,,321.02211929999976,322.2059040000004,0.5108595000001515,0.5943987000000561,1.7111641999999847,1.794671799999378,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,1,0,1,0,2,6,22,4,,,,,,,,,322.57352679999985,323.0728041000002,323.7897065999996,None,323.0896190000003,323.7729969000002,324.28987849999976,None,left,1,0.41811479999978474,324.28987849999976,None,None,,323.0896190000003,324.27321719999964,0.511347100000421,0.5946991999999227,1.7117365000003701,1.7952175000000352,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,2,7,23,7,,,,,,,,,324.7242087000004,325.22338969999964,325.9406349000001,None,325.2403654999998,325.9237224999997,326.4405192000004,None,right,1,0.3635364000001573,326.4405192000004,None,None,,325.2403654999998,326.4238728999999,0.510972899999615,0.594477900000129,1.7114756000000853,1.794895600000018,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,3,0,24,1,,,,,,,,,326.82537950000005,327.3240949000001,328.04111920000014,None,327.3410130000002,328.02440990000014,328.54113340000004,329.02479829999993,left,1,0.47086440000020957,328.54113340000004,None,None,,327.3410130000002,328.5243569000004,0.5107335000002422,0.5941910999999891,1.7109399999999368,1.7947101999998267,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,1,0,1,0,3,1,25,4,,,,,,,,,329.0416531000001,329.54145849999986,330.25851260000036,None,329.55814199999986,330.2416783999997,330.7587259000002,331.24196550000033,left,1,0.49332680000043183,330.7587259000002,None,None,,329.55814199999986,330.7417261999999,0.5114177000004929,0.5948758000004091,1.7116670000004888,1.795392300000458,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,3,2,26,7,,,,,,,,,331.2764181000002,331.7755562000002,332.49232329999995,None,331.7922091999999,332.4758902000003,332.99257690000013,None,right,1,0.43543640000007144,332.99257690000013,None,None,,331.7922091999999,332.9760844000002,0.5107822999998461,0.5941809999994803,1.711287999999513,1.7945592999994915,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,3,3,27,6,,,,,,,,,333.44376939999984,333.94288549999965,334.6599016,None,333.9597673999997,334.6430763999997,335.1599180000003,335.64340600000014,right,1,0.47608930000023975,335.1599180000003,None,None,,333.9597673999997,335.1431510000002,0.5109533000004376,0.5943853999997373,1.7112001000004966,1.7947769000002154,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,3,4,28,2,,,,,,,,,335.66093060000003,336.1602974999996,336.87712509999983,None,336.1770710999999,336.8604415,337.37727730000006,337.86093100000016,left,1,0.48282860000017536,337.37727730000006,None,None,,336.1770710999999,337.36083189999954,0.5110972000002221,0.5943144000002576,1.7116101000001436,1.7950958999999784,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,3,5,29,0,,,,,,,,,337.8779949999998,338.3777866999999,339.0946537,None,338.3944852000004,339.07775609999953,339.5946533999995,None,left,1,0.34539779999977327,339.5946533999995,None,None,,338.3944852000004,339.5780150999999,0.511739900000066,0.5947371000002022,1.7119510000002265,1.795247400000335,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,0,0,right,1,4,1,0,1,0,3,6,30,3,,,,,,,,,339.9626853,340.4614462999998,341.1784074999996,None,340.47842729999957,341.16172819999974,341.6787403999997,342.16203359999963,right,1,0.5092408000000432,341.6787403999997,None,None,,340.47842729999957,341.66191100000015,0.5106239000006099,0.5943543000003046,1.7110764999997627,1.7944412000006196,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,3,7,31,5,,,,,,,,,342.21302839999953,342.71224280000024,343.4291217,None,342.72919550000006,343.4124128000003,343.92947809999987,344.41273639999963,right,1,0.4986498999996911,343.92947809999987,None,None,,342.72919550000006,343.91253849999976,0.5111075000004348,0.5944915000000037,1.7113835000000108,1.794904399999723,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,4,0,32,6,,,,,,,,,344.4471746999998,344.94632639999963,345.6630876999998,None,344.96295310000005,345.6462429000003,346.1632189000002,346.64690770000016,right,1,0.6087317999999868,346.1632189000002,None,None,,344.96295310000005,346.14676529999997,0.5107823999996981,0.5942060999996102,1.71120879999944,1.7945206999993388,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,4,1,33,2,,,,,,,,,346.7979951999996,347.29704649999985,348.0140709999996,None,347.3135824000001,347.99734739999985,348.5142122999996,None,left,1,0.36976640000011685,348.5142122999996,None,None,,347.3135824000001,348.4975037000004,0.5106002000002263,0.593906799999786,1.7110398000004352,1.7942339000001084,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,0,1,left,1,3,1,0,1,0,4,2,34,0,,,,,,,,,348.91510219999964,349.4144335000001,350.1311238999997,None,349.4310421,350.1146365000004,350.6312538000002,351.1151173999997,left,1,0.5407026000002588,350.6312538000002,None,None,,349.4310421,350.61482160000014,0.5113489000004847,0.5943026000004465,1.711423200000354,1.7947065999996994,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
-0.5,180,0,left,2,3,1,0,1,0,4,3,35,4,,,,,,,,,351.1999969999997,351.6984395999998,352.4155946000001,None,351.7153165,352.39868990000014,352.91566369999964,None,left,1,0.408343999999488,352.91566369999964,None,None,,351.7153165,352.89895270000034,0.5104013000000123,0.5936885999999504,1.710898699999234,1.794193499999892,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
0.5,180,1,right,2,4,1,0,1,0,4,4,36,5,,,,,,,,,353.3497422999999,353.8490101999996,354.5660754999999,None,353.8657771999997,354.5492264000004,355.06615390000024,None,right,1,0.38574659999994765,355.06615390000024,None,None,,353.8657771999997,355.04948160000004,0.5109435000003941,0.5943107000002783,1.7113908000001175,1.7947291999998924,,,,,ashley_3,001,2020_Feb_12_1041,posner,3.1.5,60.0030481549177,
