targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,correct_key_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,1,0,1,0,4,4,36,5,,,,,,,,,347.9786208999999,348.47830509999994,349.1961437,None,348.49492340000006,349.1793397000001,349.6968459999998,None,right,1,349.6968459999998,None,None,348.49492340000006,349.6798238000001,0.5114826999997604,0.5950680999999349,1.7129873999997471,1.7966732999998385,0.3163382000002457,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,4,5,37,2,,,,,,,,,350.03146909999987,350.53129089999993,351.24874180000006,None,350.54790980000007,351.2321953999999,351.7494756000001,None,left,1,351.7494756000001,None,None,350.54790980000007,351.7327058000001,0.5115005000002384,0.5949629000001551,1.7128814000002421,1.796458100000109,0.311653600000227,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,4,6,38,4,,,,,,,,,352.0842155999999,352.58408929999996,353.3016536,None,352.6008759000001,353.2853098999999,353.80206240000007,None,left,1,353.80206240000007,None,None,352.6008759000001,353.78522310000017,0.5114655000002131,0.5947166999999354,1.7125771999999415,1.7962539000000106,0.355138800000077,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,4,7,39,6,,,,,,,,,354.1866301,354.6868021999999,355.4046226999999,None,354.7039451999999,355.38768130000017,355.9054076000002,None,right,1,355.9054076000002,None,None,354.7039451999999,355.8884234000002,0.5114708999999493,0.594951200000196,1.713078900000255,1.7967987000001813,0.39573529999961465,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,5,0,40,6,,,,,,,,,356.3235767000001,356.82334660000015,357.54105119999986,None,356.83977689999983,357.52403540000023,358.0416667999998,None,right,1,358.0416667999998,None,None,356.83977689999983,358.0248792000002,0.5113728000001174,0.5945051999997304,1.712888799999746,1.7961135999998987,0.38753399999995963,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,5,1,41,2,,,,,,,,,358.4589074999999,358.95943780000016,359.6768839000001,None,358.97626089999994,359.660519,360.1777353000002,None,left,1,360.1777353000002,None,None,358.97626089999994,360.1611861000001,0.5118108000001484,0.5953780999998344,1.7135391000001619,1.7970239999999649,0.3314762999998493,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,5,2,42,7,,,,,,,,,360.52936339999997,361.0288759,361.74661670000023,None,361.04577580000023,361.7297526000002,362.24727269999994,None,right,1,362.24727269999994,None,None,361.04577580000023,362.23057340000014,0.511343399999987,0.5949558999996043,1.7130128999997396,1.7964203999999881,0.29383059999963734,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,5,3,43,4,,,,,,,,,362.5649204000001,363.0652199000001,363.7827465999999,None,363.08179340000015,363.7661447999999,364.28340149999985,None,left,1,364.28340149999985,None,None,363.08179340000015,364.2667646,0.511783700000251,0.594921300000351,1.7133115000001453,1.7966591000003973,0.3697587999999996,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,5,4,44,3,,,,,,,,,364.6840860000002,365.1847793000002,365.90235029999985,None,365.2013978,365.88555039999983,366.4030803999999,None,right,1,366.4030803999999,None,None,365.2013978,366.3863431,0.5122888999999304,0.5955717000001641,1.7138362999999117,1.79713670000001,0.3621322999997574,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,5,5,45,0,,,,,,,,,366.7872590000002,367.2874237000001,368.0051404999999,None,367.30440450000015,367.988519,368.5059292000001,None,left,1,368.5059292000001,None,None,367.30440450000015,368.4894761999999,0.5115476999999373,0.5951325000000907,1.7135573999998996,1.7966699000003246,0.43513860000030036,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,5,6,46,5,,,,,,,,,368.9571661,369.45705439999983,370.17501600000014,None,369.47401489999993,370.15801520000014,370.6756129999999,None,right,1,370.6756129999999,None,None,369.47401489999993,370.65878900000007,0.5113931999999295,0.5948625000000902,1.7131097999999838,1.7965735000002496,0.2815410999996857,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,5,7,47,1,,,,,,,,,370.97719529999995,371.4766042000001,372.1943812999998,None,371.4934278999999,372.1774163,372.69528020000007,None,left,1,372.69528020000007,None,None,371.4934278999999,372.67826130000003,0.5112765999997464,0.5948751999999331,1.7129150000000664,1.796483900000112,0.34183419999999387,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,6,0,48,0,,,,,,,,,373.0628144000002,373.56271160000006,374.28074259999994,None,373.5794046000001,374.26381360000005,374.7812606000002,None,left,1,374.7812606000002,None,None,373.5794046000001,374.76449360000015,0.5113712000002124,0.5948437000001832,1.7131291000000601,1.796496400000251,0.3998747000000549,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,6,1,49,2,,,,,,,,,375.1997584999999,375.6990716999999,376.41688609999983,None,375.7158650000001,376.4002142999998,376.9172450000001,None,left,1,376.9172450000001,None,None,375.7158650000001,376.9008684999999,0.5114023000000998,0.5947955999999976,1.713171599999896,1.7965469999999186,0.3277686999999787,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,6,2,50,1,,,,,,,,,377.2685381000001,377.76862389999997,378.4860881999998,None,377.7853610000002,378.4695158999998,378.98703109999997,None,left,1,378.98703109999997,None,None,377.7853610000002,378.97022229999993,0.5113893000002463,0.5949181000000863,1.7129786999998942,1.7967139000002135,0.3380348000000595,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,6,3,51,6,,,,,,,,,379.35458719999997,379.8550117,380.57259209999984,None,379.87152819999983,380.55581789999997,381.07340209999984,None,right,1,381.07340209999984,None,None,379.87152819999983,381.0564694999998,0.5116904999999861,0.5951900000000023,1.71313310000005,1.7965337000000545,0.3955844000001889,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,6,4,52,5,,,,,,,,,381.4916628000001,381.9912393999998,382.70884160000014,None,382.0077758000002,382.69206170000007,383.2093868000002,None,right,1,383.2093868000002,None,None,382.0077758000002,383.19277490000013,0.5112677000001895,0.5946359000004122,1.712778800000251,1.796073299999989,0.3397746000000552,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,6,5,53,7,,,,,,,,,383.57702070000005,384.07710240000006,384.79502349999984,None,384.09396879999986,384.77809419999994,385.2956398000001,None,right,1,385.2956398000001,None,None,384.09396879999986,385.27885779999997,0.5114951000000474,0.5951820000000225,1.7132315999997445,1.7968258999999307,0.3495109999998931,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,6,6,54,3,,,,,,,,,385.66358020000007,386.1637147000001,386.88107549999995,None,386.1804308999999,386.8644740999998,387.3820713,None,right,1,387.3820713,None,None,386.1804308999999,387.3651679999998,0.5115240999998605,0.5946171999999024,1.7129679999998189,1.7961903999998867,0.32699609999963286,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,6,7,55,4,,,,,,,,,387.7328539,388.23285829999986,388.95092160000013,None,388.24975029999996,388.9341245999999,389.45148419999987,None,left,1,389.45148419999987,None,None,388.24975029999996,389.43481410000004,0.5113194000000476,0.5949486999998044,1.7132561999997051,1.7963545999996313,0.4015362999998615,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,7,0,56,6,,,,,,,,,389.8694418,390.3692307000001,391.0867387999997,None,390.3859201999999,391.07039220000024,391.5874808999997,None,right,1,391.5874808999997,None,None,390.3859201999999,391.57087560000036,0.5113983999999618,0.5949180999996315,1.7130154999999831,1.7966836999999032,0.3294257999996262,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,7,1,57,1,,,,,,,,,391.93923090000044,392.43903239999963,393.1563495999999,None,392.45547910000005,393.1396697,393.6570700000002,None,left,1,393.6570700000002,None,None,392.45547910000005,393.64049460000024,0.5115348999997877,0.5948665999994773,1.7129875000000538,1.7964038000000073,0.3399764999994659,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,7,2,58,0,,,,,,,,,394.0250225,394.52498060000016,395.24250740000025,None,394.54178729999967,395.22611739999957,395.74327730000005,None,left,1,395.74327730000005,None,None,394.54178729999967,395.726635,0.5115392999996402,0.5948798999997962,1.7131827000002886,1.796632900000077,0.4456660000005286,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,7,3,59,7,,,,,,,,,396.2120493000002,396.7115187999998,397.42899190000026,None,396.7278997000003,397.4123792999999,397.9297061999996,None,right,1,397.9297061999996,None,None,396.7278997000003,397.9129740999997,0.5114044000001741,0.5948330000001079,1.712840099999994,1.7962903999996342,0.3072204000000056,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,7,4,60,5,,,,,,,,,398.2639048000001,398.7642358000003,399.4817251000004,None,398.78088800000023,399.4650545000004,399.9824857000003,None,right,1,399.9824857000003,None,None,398.78088800000023,399.96580749999976,0.5116829000007783,0.5949942000006558,1.7132424999999785,1.7965979000000516,0.31847170000037295,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,7,5,61,3,,,,,,,,,400.31676789999983,400.8170276999999,401.53471590000026,None,400.83368189999965,401.5178235000003,402.03538839999965,None,right,1,402.03538839999965,None,None,400.83368189999965,402.01857670000027,0.5118065999995451,0.5953021999994235,1.7133430999992925,1.7969561999998405,0.361573899999712,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,7,6,62,4,,,,,,,,,402.4196909000002,402.9197095999998,403.6373647999999,None,402.93653410000024,403.62097520000043,404.13802510000005,None,left,1,404.13802510000005,None,None,402.93653410000024,404.1215881999997,0.5113295000001017,0.5949933000001693,1.7131877000001623,1.7965492000002996,0.3548600999993141,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,7,7,63,2,,,,,,,,,404.5225137999996,405.0227563999997,405.7405597999996,None,405.03945850000036,405.7235516999999,406.2411436000002,None,left,1,406.2411436000002,None,None,405.03945850000036,406.22449940000024,0.5115810999996029,0.5949967999995351,1.7132998999995834,1.7964263999992909,0.2998139999999694,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,8,0,64,3,,,,,,,,,406.5588676999996,407.05893079999987,407.77623700000004,None,407.0755865000001,407.75999930000035,408.27716789999977,None,right,1,408.27716789999977,None,None,407.0755865000001,408.26053150000007,0.5119543999999223,0.5952563999999256,1.7135359000003518,1.797039400000358,0.4238580000001093,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,8,1,65,6,,,,,,,,,408.72852239999975,409.2283981999999,409.9461431,None,409.24538180000036,409.9295910000001,410.44684700000016,None,right,1,410.44684700000016,None,None,409.24538180000036,410.42998460000035,0.5113120000005438,0.5949187000005622,1.712908200000129,1.7965242999998736,0.3501976999996259,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,8,2,66,0,,,,,,,,,410.81486440000026,411.31492530000014,412.03230580000036,None,411.3314344999999,412.0158272999997,412.53294949999963,None,left,1,412.53294949999963,None,None,411.3314344999999,412.5162578999998,0.5116452000002027,0.594841300000553,1.7129617999999027,1.7966683000004195,0.3283034999994925,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,8,3,67,7,,,,,,,,,412.8845973999996,413.38427299999967,414.1018358000001,None,413.40107530000023,414.08525009999994,414.6027260000001,None,right,1,414.6027260000001,None,None,413.40107530000023,414.5859711000003,0.5111929000004238,0.5944013000007544,1.7128662000004624,1.7961605000000418,0.32223489999978483,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,8,4,68,1,,,,,,,,,414.9540556000002,415.45389609999984,416.17149810000046,None,415.47038729999986,416.15475760000027,416.67221450000034,None,left,1,416.67221450000034,None,None,415.47038729999986,416.655315,0.5112878999998429,0.5945502000004126,1.7126890999998068,1.7962902999997823,0.36469559999932244,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,8,5,69,4,,,,,,,,,417.0567551000004,417.55654609999965,418.27429550000033,None,417.5733202000001,418.2575637,418.7749667999997,None,left,1,418.7749667999997,None,None,417.5733202000001,418.7581282000001,0.5112592999994376,0.5949609999997847,1.7128248999997595,1.7965782999999647,0.3578192000004492,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,8,6,70,5,,,,,,,,,419.1595005999998,419.6595476000002,420.3769849999999,None,419.67614200000025,420.36039940000046,420.87767650000023,None,right,1,420.87767650000023,None,None,419.67614200000025,420.86120910000045,0.5116106000004947,0.5949906000005285,1.7132484000003387,1.7967594000001554,0.33516659999986587,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,8,7,71,2,,,,,,,,,421.2288058000004,421.72886579999977,422.4466259000001,None,421.74584479999976,422.4298901000002,422.9474084000003,None,left,1,422.9474084000003,None,None,421.74584479999976,422.9307206000003,0.5114974999996775,0.595070699999269,1.7133275999995021,1.79673559999992,0.36157249999996566,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,9,0,72,3,,,,,,,,,423.3321810999996,423.8318443999997,424.54947660000016,None,423.84846350000043,424.5328059000003,425.0504334999996,None,right,1,425.0504334999996,None,None,423.84846350000043,425.0335212,0.5110954000001584,0.5947309000002861,1.712746000000152,1.7962110999997094,0.38635680000061257,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,9,1,73,2,,,,,,,,,425.4679949000001,425.9680699999999,426.68587240000033,None,425.9849876999997,426.6692684999998,427.1863764,None,left,1,427.1863764,None,None,425.9849876999997,427.16992630000004,0.5112912999993569,0.5949141000000964,1.7131193999994139,1.796496599999955,0.3304510999996637,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,9,2,74,7,,,,,,,,,427.5379687000004,428.0376921999996,428.7553809000001,None,428.05448179999985,428.73854740000024,429.25602549999985,None,right,1,429.25602549999985,None,None,428.05448179999985,429.2391612000001,0.5111576999997851,0.5947409999998854,1.7126077000002624,1.796351699999832,0.2928494999996474,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,9,3,75,1,,,,,,,,,429.57368979999956,430.0737565999998,430.7914277,None,430.0905098000003,430.7749223999999,431.29205249999995,None,left,1,431.29205249999995,None,None,430.0905098000003,431.2755047999999,0.5116029999999228,0.5949276999999711,1.7133274999996502,1.7966930000002321,0.30482220000067173,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,9,4,76,5,,,,,,,,,431.6262482000002,432.12664140000015,432.84426749999966,None,432.14352340000005,432.8276044000004,433.3451242000001,None,right,1,433.3451242000001,None,None,432.14352340000005,433.32818450000013,0.5117381999998543,0.5955314000002545,1.7132615999998961,1.7967368999998143,0.267627100000027,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,9,5,77,6,,,,,,,,,433.62950770000043,434.1294441,434.8470433000002,None,434.14620319999995,434.8303668999997,435.34770000000026,None,right,1,435.34770000000026,None,None,434.14620319999995,435.33121089999986,0.5115736000007018,0.5950179000001299,1.7133055000003878,1.7966546000006929,0.2971750999995493,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,9,6,78,4,,,,,,,,,435.6659534999999,436.1654577999998,436.883116,None,436.1821659999996,436.8664160999997,437.3839361,None,left,1,437.3839361,None,None,436.1821659999996,437.3670963000004,0.5110391000007439,0.594516900000599,1.7126649000001635,1.7962703000002875,0.356938099999752,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,9,7,79,0,,,,,,,,,437.7682727000001,438.2682569999997,438.98584930000015,None,438.2852694000003,438.9694460999999,439.4865928999998,None,left,1,439.4865928999998,None,None,438.2852694000003,439.47008619999997,0.5114034999996875,0.595184199999494,1.7132254999996803,1.7966902999996819,0.3181199000000561,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,10,0,80,1,,,,,,,,,439.8209975,440.32131349999963,441.03894729999956,None,440.3380573000004,441.02238020000004,441.53972150000027,None,left,1,441.53972150000027,None,None,440.3380573000004,441.52290840000023,0.5120311000000584,0.5955878000004304,1.7136178999999174,1.7970639000004667,0.2971541000006255,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,10,1,81,6,,,,,,,,,441.85741640000015,442.3572475000001,443.0751532000004,None,442.3741530999996,443.0582654,443.5756700000002,None,right,1,443.5756700000002,None,None,442.3741530999996,443.5589619000002,0.5112640999996074,0.5952011999997922,1.7129555999999866,1.7964527999993152,0.2770964000001186,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,1,0,1,0,10,2,82,4,,,,,,,,,443.8766777999999,444.37669040000037,445.0944999000003,None,444.39362640000036,445.07765219999965,445.5952575000001,None,left,1,445.5952575000001,None,None,444.39362640000036,445.57829889999994,0.5115249999998923,0.5952477999999246,1.7131147999998575,1.7970400000003792,0.353536499999791,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,10,3,83,7,,,,,,,,,445.97955679999995,446.4796371000002,447.1973039000004,None,446.49631169999975,447.18073840000034,447.6978987000002,None,right,1,447.6978987000002,None,None,446.49631169999975,447.68145449999975,0.5114819000000352,0.5950074000002132,1.7132591999998112,1.7965546000004906,0.2829173999998602,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,1,0,1,0,10,4,84,3,,,,,,,,,447.9995084000002,448.49896569999964,449.21665399999983,None,448.5157613000001,449.2002629999997,449.71739590000016,None,right,1,449.71739590000016,None,None,448.5157613000001,449.7010000999999,0.5112205000004906,0.5948857000003045,1.7132307000001674,1.796579500000007,0.3593198999997185,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,1,0,1,0,10,5,85,5,,,,,,,,,450.1021154,450.6022345000001,451.3198789999997,None,450.61872700000004,451.3030644999999,451.8204722999999,None,right,1,451.8204722999999,None,None,450.61872700000004,451.8038085999997,0.5115372999998726,0.5946939999994356,1.7130944000000454,1.7963333999996394,0.3361814999998387,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,10,6,86,2,,,,,,,,,452.1881317999996,452.68818980000015,453.4059196999997,None,452.70504679999976,453.38916380000046,453.90644040000006,None,left,1,453.90644040000006,None,None,452.70504679999976,453.8898210999996,0.5114474999991216,0.5950383999997939,1.7130612999999357,1.7964916999999332,0.3462193000004845,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,1,0,1,0,10,7,87,0,,,,,,,,,454.27465459999985,454.7744862999998,455.4922772,None,454.7912821,455.47542929999963,455.9926935000003,None,left,1,455.9926935000003,None,None,454.7912821,455.97608240000045,0.5115241000003152,0.5948115000001053,1.7130961000002571,1.7964713000001211,0.29203400000005786,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.3098650000002,None,1.6399999367422424e-05,0.9961822999994183,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,2,0,2,0,0,0,0,0,1.2399999832268804e-05,0.09751280000000406,517.3271112000002,None,1.559999964229064e-05,0.09787389999928564,519.4300014999999,None,519.7150117000001,520.2144612000002,520.9321066000002,None,520.2311183000002,520.9154890999998,521.4328382000003,None,left,1,521.4328382000003,None,None,520.2311183000002,521.4160468,0.507985500000359,0.5912250000001222,1.709558399999878,1.7930064000001948,0.3715186999997968,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,2,0,2,0,0,1,1,1,,,,,,,,,521.8336190999999,522.3340466,523.0515495,None,522.3507879999997,523.0352890000004,523.5523365999998,None,left,1,523.5523365999998,None,None,522.3507879999997,523.5356342000005,0.5109746999996787,0.5942214999995485,1.7125536999992619,1.7957874999992782,0.3799985999994533,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,2,0,2,0,0,2,2,2,,,,,,,,,523.9541742000001,524.4536054999999,525.1712237000002,None,524.4702027000003,525.1545722999999,525.6720506000001,None,left,1,525.6720506000001,None,None,524.4702027000003,525.6552073000003,0.5111692999998922,0.5944732999996631,1.7127588000003016,1.7961715999999797,0.3242943000004743,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,2,0,2,0,0,3,3,3,,,,,,,,,526.0230143999997,526.5230725000001,527.2408648999999,None,526.5399127999999,527.2240852000004,527.7413581000001,528.2255453999996,None,0,527.7413581000001,None,None,526.5399127999999,527.7246773999996,0.5117489000003843,0.595129100000122,1.7133304999997563,1.7967369999996663,,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,2,0,2,0,0,4,4,6,,,,,,,,,528.7260378999999,529.2267260999997,529.9447284999997,528.7260378999999,529.2434831999999,529.9275840999999,530.4451445000004,None,right,1,530.4451445000004,None,None,529.2434831999999,530.4284799999996,0.5137719000003926,0.5973438999999416,1.7155069000000367,1.7988344000004872,0.3992664999996123,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,2,0,2,0,0,5,5,7,,,,,,,,,530.8631668999997,531.3632814000002,532.0806826999997,None,531.3798573000004,532.0643332,532.5814301,None,right,1,532.5814301,None,None,531.3798573000004,532.5648400999999,0.5114958000003753,0.5945213000004514,1.7130363000005673,1.7963717000002362,0.2787994999998773,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,2,0,2,0,0,6,6,5,,,,,,,,,532.8826920000001,533.3827308999998,534.1001447999997,None,533.3989879000001,534.0834699999996,534.6009979,None,right,1,534.6009979,None,None,533.3989879000001,534.5843587999998,0.5114761999993789,0.5946178999993208,1.7130901999998969,1.796093199999632,0.30710999999973865,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,180,0,left,2,3,2,0,2,0,0,7,7,4,,,,,,,,,534.9348653999996,535.4353075999998,536.1530894999996,None,535.4520848000002,536.1361149000004,536.6537619000001,None,left,1,536.6537619000001,None,None,535.4520848000002,536.6368619000004,0.5113844999996218,0.5947431000004144,1.712919100000363,1.7965433999997913,0.3345027999994272,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,2,0,2,0,1,0,8,5,,,,,,,,,537.0046638000003,537.5050232000003,538.2224858999998,None,537.5214285000002,538.2057088000001,538.7232199999999,None,right,1,538.7232199999999,None,None,537.5214285000002,538.706416,0.5118797999994058,0.5952213999999003,1.7132548999998107,1.796915899999476,0.280922300000384,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
-0.5,0,1,left,1,3,2,0,2,0,1,1,9,2,,,,,,,,,539.0242254000004,539.5244707000002,540.2421424000004,None,539.5407426000002,540.2251402000002,540.7425396999997,None,left,1,540.7425396999997,None,None,539.5407426000002,540.7260538999999,0.5116937000002508,0.5947206000000733,1.7132598999996844,1.7964851999995517,0.24563429999943764,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,2,0,2,0,1,2,10,6,,,,,,,,,541.0103141,541.5103146000001,542.2279011,None,541.5269195999999,542.2113054000001,542.7286883999996,None,right,1,542.7286883999996,None,None,541.5269195999999,542.7121334000003,0.5120063000003938,0.5955793000002814,1.7138060999996014,1.7970629000001281,0.2755939999997281,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,180,1,right,2,4,2,0,2,0,1,3,11,7,,,,,,,,,543.0297899999996,543.5298349000004,544.2472337999998,None,543.5463559,544.2307208000002,544.7480566000004,None,right,1,544.7480566000004,None,None,543.5463559,544.7316076999996,0.5115781000004063,0.5949396000005436,1.713326699999925,1.7966622000003554,0.2722676000003048,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
0.5,0,0,right,1,4,2,0,2,0,1,4,12,3,,,,,,,,,545.0491671,545.5493256999998,546.2666602999998,None,545.565724,546.2502498000003,546.7673606999997,None,right,1,546.7673606999997,None,None,545.565724,546.7509926000002,0.511612299999797,0.5950211999997919,1.7132426999996824,1.7966040999999677,0.33294630000000325,,,,,nat_1,001,2020_Jan_31_1418,posner,3.1.5,59.96339834168466,
