targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,early_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,1,2,10,7,,,,,,,,,118.00794570000016,118.50798589999977,119.22568709999996,None,118.52460640000027,119.20895829999972,119.72628090000035,None,right,1,0.23397060000024794,119.72628090000035,None,None,118.52460640000027,119.70986210000046,0.5116563000001406,0.5948667000002388,1.7135158000000956,1.7965897000003679,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,180,0,left,2,3,0,0,0,0,1,3,11,4,,,,,,,,,119.97737130000041,120.47749019999992,121.19493729999976,None,120.49401820000003,121.17843929999981,121.69569270000011,None,left,1,0.2566642000001593,121.69569270000011,None,None,120.49401820000003,121.67892570000004,0.5116092000007484,0.5946907000006831,1.713032800000292,1.7963585000006788,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,1,4,12,6,,,,,,,,,121.97988650000025,122.48004630000014,123.197631,None,122.49675050000042,123.18120590000035,123.69851420000032,None,right,1,0.22979559999930643,123.69851420000032,None,None,122.49675050000042,123.68174379999982,0.511699900000167,0.5953603999996631,1.7133888999996998,1.7969042000004265,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,1,5,13,5,,,,,,,,,123.9495938,124.4495149000004,125.16715569999997,None,124.46610920000057,125.15043359999981,125.66709929999979,None,right,1,0.3250495000002047,125.66709929999979,None,None,124.46610920000057,125.65119909999976,0.5116131000004316,0.5951177000006282,1.7132848000001104,1.7966888000000836,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,0,0,right,1,4,0,0,0,0,1,6,14,3,,,,,,,,,126.01966059999995,126.51910810000027,127.23663680000027,None,126.53562500000044,127.21985349999977,127.73733679999987,None,right,1,0.29483629999958794,127.73733679999987,None,None,126.53562500000044,127.72042890000012,0.5114610000000539,0.5946960000001127,1.712764199999583,1.796447900000203,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,1,7,15,0,,,,,,,,,128.05495429999974,128.55526499999996,129.2728674,None,128.57170430000042,129.25618120000036,129.77360279999994,None,left,1,0.2186135000001741,129.77360279999994,None,None,128.57170430000042,129.75659489999998,0.5118443999999727,0.5951611999998931,1.7131615999996939,1.7966541000005236,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,2,0,16,7,,,,,,,,,130.00764010000057,130.5079292999999,131.22544050000033,None,130.52449940000042,131.2088934000003,131.72620879999977,None,right,1,0.257954200000313,131.72620879999977,None,None,130.52449940000042,131.70944450000025,0.5118499999998676,0.5950043999991976,1.713347299999441,1.7967089999992822,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,2,1,17,0,,,,,,,,,132.00996980000036,132.5104669000002,133.2281450999999,None,132.5272205000001,133.21128599999975,133.7288739000005,None,left,1,0.22346509999988484,133.7288739000005,None,None,132.5272205000001,133.71201250000013,0.5120142000005217,0.5956163999999262,1.7135439000003316,1.797306500000559,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,2,2,18,1,,,,,,,,,133.97979459999988,134.47996550000062,135.19759320000048,None,134.49658790000012,135.18083279999973,135.69830920000004,None,right,0,0.18204299999979412,135.69830920000004,None,None,134.49658790000012,135.68151060000037,0.5114629999998215,0.594720099999904,1.7129908999995678,1.7964588999993794,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,2,3,19,2,,,,,,,,,135.8993158000003,136.3994131999998,137.1166877000005,None,136.41588730000058,137.10024450000037,137.6176086000005,None,left,1,0.2786971999994421,137.6176086000005,None,None,136.41588730000058,137.60082049999983,0.5116905000004408,0.5948032000005696,1.7130849000004673,1.7966548000003968,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,2,4,20,5,,,,,,,,,137.91819620000024,138.41879530000006,139.13640560000022,None,138.4353511999998,139.11956370000007,139.63693870000043,None,right,1,0.2432874999994965,139.63693870000043,None,None,138.4353511999998,139.62025369999992,0.5124172999994698,0.5956247999993138,1.713859799999227,1.7976763999995455,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,0,0,right,1,4,0,0,0,0,2,5,21,3,,,,,,,,,139.90442150000035,140.4046943000003,141.12241619999986,None,140.4212889999999,141.10561680000046,141.62301130000014,None,right,1,0.30515250000007654,141.62301130000014,None,None,140.4212889999999,141.60637850000057,0.5121110999998564,0.595567000000301,1.7137751999998727,1.7971348999999464,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,2,6,22,6,,,,,,,,,141.95782370000052,142.45745679999982,143.17532240000037,None,142.47448650000024,143.1586242000003,143.67580410000028,None,right,1,0.29240500000014435,143.67580410000028,None,None,142.47448650000024,143.6593401,0.5111613999997644,0.5945948999997199,1.7130207000000155,1.7962449999995442,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,180,0,left,2,3,0,0,0,0,2,7,23,4,,,,,,,,,143.9936034000002,144.49362670000028,145.21122240000022,None,144.51036850000037,145.19467129999975,145.71188619999975,None,left,1,0.2244551000003412,145.71188619999975,None,None,144.51036850000037,145.69540490000054,0.5116366000002017,0.5949820000005275,1.7133926000005886,1.796788600000582,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,3,0,24,2,,,,,,,,,145.96324470000036,146.4629692999997,147.18076960000053,None,146.47973509999974,147.16401450000012,147.68141340000057,None,left,1,0.31078189999971073,147.68141340000057,None,None,146.47973509999974,147.6646350000001,0.5115830999993705,0.5950895999994827,1.7132300999992367,1.796787199999926,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,3,1,25,5,,,,,,,,,148.01638319999984,148.51607820000027,149.2335047000006,None,148.5325726000001,149.21687380000003,149.7343818999998,None,left,0,0.25773230000049807,149.7343818999998,None,None,148.5325726000001,149.7175268000001,0.5114970000004178,0.594739600000139,1.7129290000002584,1.7964209000001574,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,180,0,left,2,3,0,0,0,0,3,2,26,4,,,,,,,,,150.0186074000003,150.51879449999979,151.23617939999986,None,150.53547960000014,151.21978170000057,151.73703670000032,None,left,1,0.23920069999985571,151.73703670000032,None,None,150.53547960000014,151.72015699999974,0.5117888999993738,0.5948812999995425,1.7131374000000505,1.796642299999803,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,3,3,27,7,,,,,,,,,152.0047169999998,152.5048072999998,153.2222026999998,None,152.5214162000002,153.20577779999985,153.72306500000013,None,right,1,0.27726540000003297,153.72306500000013,None,None,152.5214162000002,153.7064777000005,0.511762600000111,0.5949775999997655,1.713415299999724,1.796602499999608,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,3,4,28,0,,,,,,,,,154.02379670000028,154.52415459999975,155.24153639999986,None,154.54060149999987,155.2250498000003,155.74238310000055,None,left,1,0.24983720000000176,155.74238310000055,None,None,154.54060149999987,155.72578859999976,0.512130299999626,0.5954812999998467,1.7137464999996155,1.7970675999995365,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,3,5,29,1,,,,,,,,,156.0101340000001,156.51024299999972,157.22795330000008,None,156.52673539999978,157.21097050000026,157.72857829999975,None,left,1,0.29558110000016313,157.72857829999975,None,None,156.52673539999978,157.71175630000016,0.51176039999973,0.5950647999998182,1.7132600999993883,1.796850299999278,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,0,0,right,1,4,0,0,0,0,3,6,30,3,,,,,,,,,158.04637660000026,158.5463061999999,159.26386009999987,None,158.56297199999972,159.2471599999999,159.76475410000057,None,left,0,0.24337830000058602,159.76475410000057,None,None,158.56297199999972,159.74801470000057,0.5113879000000452,0.5948300000000017,1.7130780999996205,1.7964547000001403,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,3,7,31,6,,,,,,,,,160.03234760000032,160.53226369999993,161.25013089999993,None,160.54914269999972,161.23342930000035,161.75063279999995,None,right,1,0.29745619999994233,161.75063279999995,None,None,160.54914269999972,161.73412689999986,0.5116387000007308,0.5952282000007472,1.7134814000000915,1.7966789000001882,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,4,0,32,6,,,,,,,,,162.06857910000053,162.56863669999984,163.28620109999974,None,162.58513240000048,163.26949260000038,163.78682240000035,None,right,1,0.2615529000004244,163.78682240000035,None,None,162.58513240000048,163.77013119999992,0.5116747000001851,0.5948293000001286,1.7131536000006236,1.7967051000005085,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,180,0,left,2,3,0,0,0,0,4,1,33,4,,,,,,,,,164.07076460000008,164.57115200000044,165.28917249999995,None,164.58790169999975,165.27211859999989,165.7896023000003,None,left,1,0.2906379999994897,165.7896023000003,None,None,164.58790169999975,165.77296089999982,0.512188700000479,0.5957843000005596,1.7139759000001504,1.79751750000014,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,0,0,right,1,4,0,0,0,0,4,2,34,3,,,,,,,,,166.10720270000002,166.60731339999984,167.3250724999998,None,166.62415650000003,167.30844539999998,167.8258053999998,None,right,1,0.23032749999947555,167.8258053999998,None,None,166.62415650000003,167.80910889999996,0.5117277999997896,0.5951904000003196,1.7134981999997763,1.796840500000144,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,4,3,35,7,,,,,,,,,168.07675949999975,168.57675280000058,169.29445130000022,None,168.5933911000002,169.27765199999976,169.7950219000004,None,right,1,0.3890308999998524,169.7950219000004,None,None,168.5933911000002,169.77856650000012,0.5114740999997593,0.5949139999993349,1.7132700999991357,1.796543799999199,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,4,4,36,1,,,,,,,,,170.21297490000052,170.71291660000043,171.43043230000058,None,170.72983170000043,171.4142464000006,171.93132849999984,None,left,1,0.2846281000001909,171.93132849999984,None,None,170.72983170000043,171.91453530000035,0.5114455000002636,0.5950275000004694,1.7130452000001242,1.7966766000008647,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,4,5,37,5,,,,,,,,,172.2325590999999,172.73244419999992,173.45024379999995,None,172.7492726999999,173.4333845000001,173.95059310000033,None,right,1,0.24945849999949132,173.95059310000033,None,None,172.7492726999999,173.9342372000001,0.5115963999996893,0.5950057999998535,1.7133669000004375,1.797534999999698,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,4,6,38,2,,,,,,,,,174.21890470000017,174.7187029000006,175.43659000000025,None,174.7354922000004,175.4195649000003,175.93702959999973,None,left,1,0.27894539999942936,175.93702959999973,None,None,174.7354922000004,175.92009340000004,0.5114896999994016,0.5946560000002137,1.7128560000001016,1.796377499999835,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,4,7,39,0,,,,,,,,,176.2379993000004,176.73802609999984,177.45580429999973,None,176.75477310000042,177.43928080000023,177.95631380000032,None,left,1,0.2997820000000502,177.95631380000032,None,None,176.75477310000042,177.9398772000004,0.5118809000005058,0.5951779000006354,1.713704300000245,1.7968129999999292,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,5,0,40,5,,,,,,,,,178.2744048000004,178.77424640000027,179.49166839999998,None,178.79116320000048,179.47512060000008,179.9923972000006,None,right,1,0.2714512000002287,179.9923972000006,None,None,178.79116320000048,179.9757870000003,0.5115855000003648,0.5949049000000741,1.7131056999996872,1.7968111000000135,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,5,1,41,7,,,,,,,,,180.2934863999999,180.7935320000006,181.51102700000047,None,180.81014550000054,181.49450309999975,182.01180380000005,None,right,1,0.30028439999932743,182.01180380000005,None,None,180.81014550000054,181.99535070000002,0.5116886000005252,0.5951927000005526,1.7134811000005357,1.7968610000007175,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,5,2,42,6,,,,,,,,,182.32985120000012,182.82978809999986,183.54733469999974,None,182.84636049999972,183.5305315000005,184.0480879000006,None,right,1,0.2957507999999507,184.0480879000006,None,None,182.84636049999972,184.0314143000005,0.5113855999998123,0.5946881999998368,1.7129833999997572,1.7965229999999792,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,5,3,43,2,,,,,,,,,184.36597540000002,184.86584360000052,185.5834302000003,None,184.88250750000043,185.56701880000037,186.08439760000056,None,left,1,0.2755187000002479,186.08439760000056,None,None,184.88250750000043,186.06745130000036,0.5113730000002761,0.5949368999999933,1.712964500000453,1.7962407000004532,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,180,0,left,2,3,0,0,0,0,5,4,44,4,,,,,,,,,186.38532209999994,186.8852992000002,187.6029466,None,186.90180770000006,187.58624659999987,188.10364970000046,188.58765829999993,left,1,0.5683421999992788,188.10364970000046,None,None,186.90180770000006,188.08691509999971,0.5116296000005605,0.5948851000002833,1.71322710000004,1.7967052000003605,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,5,5,45,1,,,,,,,,,188.6884345999997,189.18851390000054,189.9061214000003,None,189.20521929999995,189.8894707999998,190.4066201000005,None,left,1,0.32132349999938015,190.4066201000005,None,None,189.20521929999995,190.39004750000004,0.5117184999999154,0.5949463999995714,1.7132266999997228,1.7968340999996144,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,0,0,right,1,4,0,0,0,0,5,6,46,3,,,,,,,,,190.75798020000002,191.25799350000034,191.97550620000038,None,191.2746590000006,191.95895590000055,192.47624199999973,None,right,1,0.32366470000033587,192.47624199999973,None,None,191.2746590000006,192.45968110000013,0.5115883999997095,0.5947467999994842,1.7132596999999805,1.7964798999992126,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,5,7,47,0,,,,,,,,,192.82763909999994,193.32745710000017,194.0450179999998,None,193.34425759999976,194.02835500000037,194.54570710000007,None,left,1,0.254030099999909,194.54570710000007,None,None,193.34425759999976,194.52912089999973,0.511600400000134,0.5949147000001176,1.7132492999999158,1.797000399999888,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,6,0,48,2,,,,,,,,,194.83014009999988,195.33017449999988,196.04794760000004,None,195.34699569999975,196.03111230000013,196.5485935000006,None,left,1,0.2592596999993475,196.5485935000006,None,None,195.34699569999975,196.53164759999981,0.5119885000003705,0.5953465000002325,1.7134412000004886,1.7969647999998415,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,0,0,right,1,4,0,0,0,0,6,1,49,3,,,,,,,,,196.8331490999999,197.33295110000017,198.05057589999979,None,197.34970479999993,198.03404310000042,198.5511750000005,None,right,1,0.24875559999964025,198.5511750000005,None,None,197.34970479999993,198.53478110000015,0.5115779000007024,0.5948731000007683,1.71334300000035,1.7967156000004252,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,6,2,50,1,,,,,,,,,198.81887920000008,199.31891300000007,200.03681640000013,None,199.3358859,200.0200786000005,200.53739050000058,201.0212763999998,None,0,,200.53739050000058,None,None,199.3358859,200.52062260000002,0.5116170999999667,0.5953836999997293,1.7133026999999856,1.796832699999868,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,6,3,51,7,,,,,,,,,201.5218893000001,202.02269309999974,202.74034010000014,201.5218893000001,202.03956579999976,202.72364040000048,203.24093059999996,None,right,1,0.2548354999998992,203.24093059999996,None,None,202.03956579999976,203.22445400000015,0.5136659999998301,0.5971503999999186,1.7153849999995145,1.7986863999994966,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,6,4,52,6,,,,,,,,,203.52483279999979,204.02552100000048,204.74316110000018,None,204.04210969999986,204.7266196999999,205.24397640000007,None,right,1,0.3159218000000692,205.24397640000007,None,None,204.04210969999986,205.22727829999985,0.5125545999999304,0.5959644000004118,1.714293699999871,1.7974511000002167,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,6,5,53,5,,,,,,,,,205.5784416000006,206.07837720000043,206.7959961000006,None,206.09512360000008,206.7792659000006,207.2966419000004,None,right,1,0.29508370000075956,207.2966419000004,None,None,206.09512360000008,207.2800698000001,0.5116252999996505,0.5948750999996264,1.713298499999837,1.796579799999563,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,6,6,54,0,,,,,,,,,207.61454959999992,208.11456220000036,208.83210120000058,None,208.13118610000038,208.8155502999998,209.33288439999978,None,left,1,0.29080340000018623,209.33288439999978,None,None,208.13118610000038,209.31627920000028,0.5117323000004035,0.5949675000001662,1.7134375000005093,1.7966253000004144,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,180,0,left,2,3,0,0,0,0,6,7,55,4,,,,,,,,,209.6503204999999,210.15054650000002,210.86812030000056,None,210.16727940000055,210.85144070000024,211.3690972000004,None,left,1,0.43077309999989666,211.3690972000004,None,None,210.16727940000055,211.35233560000052,0.5119989000004352,0.5954805000001215,1.713772500000232,1.7972687000001315,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,180,0,left,2,3,0,0,0,0,7,0,56,4,,,,,,,,,211.82003090000035,212.32010170000012,213.0378836,None,212.33688729999994,213.02121910000005,213.5384997000001,None,left,1,0.28523560000030557,213.5384997000001,None,None,212.33688729999994,213.52175820000048,0.5113831999997274,0.5948800999995001,1.7130262999999104,1.7966691999999966,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,180,1,right,2,4,0,0,0,0,7,1,57,7,,,,,,,,,213.83939550000014,214.33956560000024,215.05724780000037,None,214.3563021,215.04054629999973,215.55791539999973,None,right,1,0.2819251999999324,215.55791539999973,None,None,214.3563021,215.54121829999985,0.5115273999999772,0.595024100000046,1.7131596999997782,1.796649900000375,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
0.5,0,0,right,1,4,0,0,0,0,7,2,58,3,,,,,,,,,215.8591559000006,216.35920970000006,217.0765994000003,None,216.3760452000006,217.05999840000004,217.5773852000002,None,right,1,0.3264181999993525,217.5773852000002,None,None,216.3760452000006,217.56063069999982,0.51175719999992,0.5950734999996712,1.7131661999992502,1.7967897999997149,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,7,3,59,1,,,,,,,,,217.92863949999992,218.42869280000014,219.14644730000055,None,218.44535499999984,219.12959930000034,219.64688750000005,None,left,1,0.2888695000001462,219.64688750000005,None,None,218.44535499999984,219.6303065000002,0.5116567999994004,0.5949770999995962,1.7132535999999163,1.7967045999994298,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,7,4,60,2,,,,,,,,,219.9648299999999,220.4648401000004,221.1823777999998,None,220.48145230000046,221.1656339000001,221.68318799999997,None,left,1,0.38068509999993694,221.68318799999997,None,None,220.48145230000046,221.66631849999976,0.5115551999997479,0.5949539000002915,1.713019499999973,1.7966157999999268,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
-0.5,0,1,left,1,3,0,0,0,0,7,5,61,0,,,,,,,,,222.08479739999984,222.58441570000014,223.30188110000017,None,222.6008606000005,223.28541050000058,223.8026131000006,None,left,1,0.2931051999994452,223.8026131000006,None,None,222.6008606000005,223.78608600000007,0.5113320999998905,0.594628300000295,1.7129838000000746,1.7963410000002114,,,,,,prithik_2,001,2020_Feb_05_1235,posner,3.1.5,59.964153428812175,
