targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.rt,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.rt,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,180,1,right,2,4,0,0,0,0,5,4,44,7,,,,,,,,,115.58006149999983,116.07964970000012,116.7976134999999,None,116.09635010000056,116.78066750000016,117.2983248999999,None,right,1,0.2782301000006555,117.2983248999999,None,None,,116.09635010000056,117.28140650000023,0.5112129999997705,0.5947399999995469,1.7129604000001564,1.7964356000002226,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,5,5,45,1,,,,,,,,,117.59936990000006,118.09902640000018,118.81690350000008,None,118.11596240000017,118.80006870000034,119.31750210000064,None,left,1,0.24295919999985927,119.31750210000064,None,None,,118.11596240000017,119.30069009999988,0.5112842999997156,0.5950182999995377,1.7129348999997092,1.796712899999875,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,5,6,46,2,,,,,,,,,119.5854147,120.08541890000015,120.80289290000019,None,120.10186880000037,120.78639740000017,121.3036148000001,None,left,1,0.3048105999996551,121.3036148000001,None,None,,120.10186880000037,121.28706120000061,0.5114968000007138,0.5948990000006233,1.713113499999963,1.7964005000003453,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,5,7,47,0,,,,,,,,,121.63769620000039,122.13828009999997,122.85584980000021,None,122.15501300000051,122.83896730000015,123.35662400000001,None,left,1,0.2918819999995321,123.35662400000001,None,None,,122.15501300000051,123.33980430000065,0.512171300000773,0.5954025000000911,1.7136798999999883,1.7972828000001755,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
0.5,180,1,right,2,4,0,0,0,0,6,0,48,7,,,,,,,,,123.6739419000005,124.17449080000006,124.89193350000005,None,124.1908540000004,124.87514900000042,125.39252160000069,None,right,1,0.29586939999990136,125.39252160000069,None,None,,124.1908540000004,125.37604550000015,0.5125790000001871,0.5958630000004632,1.7141051000007792,1.7972341000004235,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,6,1,49,0,,,,,,,,,125.71034400000008,126.21100900000056,126.92821770000046,None,126.22703960000035,126.91142089999994,127.42884370000047,None,left,1,0.22752219999983936,127.42884370000047,None,None,,126.22703960000035,127.41216660000009,0.5122831999997288,0.594993799999429,1.7134220999996614,1.7967367999999624,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
0.5,180,1,right,2,4,0,0,0,0,6,2,50,6,,,,,,,,,127.67985159999989,128.1797889999998,128.89757820000068,None,128.19665130000067,128.88072569999986,129.3981977000003,None,right,1,0.25832420000006096,129.3981977000003,None,None,,128.19665130000067,129.38137300000017,0.5115470999999161,0.5953623999994306,1.7131132999993497,1.7968652999998085,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
0.5,0,0,right,1,4,0,0,0,0,6,3,51,3,,,,,,,,,129.6828555000002,130.18260330000066,130.90018380000038,None,130.19932810000046,130.8836596000001,131.40077970000038,None,right,1,0.3516838999994434,131.40077970000038,None,None,,130.19932810000046,131.38429450000058,0.5115832999999839,0.5951445000000604,1.7132437999998729,1.796647699999994,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,180,0,left,2,3,0,0,0,0,6,4,52,4,,,,,,,,,131.76867860000038,132.26889029999984,132.98638540000047,None,132.28547849999995,132.96960149999995,133.4871103000005,None,right,0,0.10537339999973483,133.4871103000005,None,None,,132.28547849999995,133.4702926,0.511825300000055,0.595198199999686,1.7132138999995732,1.7969069000000673,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
0.5,180,1,right,2,4,0,0,0,0,6,5,53,5,,,,,,,,,133.6215144000007,134.1213112000005,134.8390448,None,134.1381253999998,134.8221979,135.33961739999995,None,right,1,0.2768122999996194,135.33961739999995,None,None,,134.1381253999998,135.32300860000032,0.5114206999996895,0.5949027999995451,1.7131077999993067,1.7965758999998798,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,6,6,54,1,,,,,,,,,135.64027810000061,136.14075310000044,136.85853170000064,None,136.15774039999997,136.8416274000001,137.35921380000036,None,left,1,0.2174246000004132,137.35921380000036,None,None,,136.15774039999997,137.3425057000004,0.5120734000001903,0.5955776999999216,1.7138115999996444,1.7972181999994064,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,6,7,55,2,,,,,,,,,137.5937702000001,138.09348200000022,138.81101630000012,None,138.1100193000002,138.7946264000002,139.31174499999997,None,left,1,0.20877560000008089,139.31174499999997,None,None,,138.1100193000002,139.29531980000047,0.5113037999999506,0.5948711999999432,1.7131177000001117,1.79649100000006,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,180,0,left,2,3,0,0,0,0,7,0,56,4,,,,,,,,,139.54605429999992,140.04617920000055,140.7639766000002,None,140.0627943999998,140.7472028000002,141.2647162000003,None,left,1,0.23184180000043852,141.2647162000003,None,None,,140.0627943999998,141.24780460000056,0.5116159999997762,0.5949122000001807,1.7132290999998077,1.796590500000093,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
0.5,0,0,right,1,4,0,0,0,0,7,1,57,3,,,,,,,,,141.51623280000058,142.01525880000008,142.73373400000037,None,142.03224080000018,142.71668660000068,143.23397340000065,None,right,1,0.27847320000000764,143.23397340000065,None,None,,142.03224080000018,143.21737339999981,0.5109423000003517,0.5949774999999136,1.7130342999998902,1.7962946999996348,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,7,2,58,1,,,,,,,,,143.53514499999983,144.0350238000001,144.75260190000063,None,144.05152369999996,144.7361860000001,145.25345079999988,None,left,1,0.21123979999993026,145.25345079999988,None,None,,144.05152369999996,145.23666680000042,0.5113009999995484,0.5948625999999422,1.7129307999994126,1.796195599999919,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
0.5,180,1,right,2,4,0,0,0,0,7,3,59,5,,,,,,,,,145.48780260000058,145.9878591000006,146.7053601000007,None,146.0043427999999,146.6887110000007,147.20618819999981,None,right,1,0.24226050000015675,147.20618819999981,None,None,,146.0043427999999,147.18944220000049,0.511594999999943,0.5948148000006768,1.713161300000138,1.7966822000007596,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
-0.5,0,1,left,1,3,0,0,0,0,7,4,60,0,,,,,,,,,147.4738494000003,147.97384210000018,148.69130140000016,None,147.9902774000002,148.67470680000042,None,None,left,1,1.7141666999996232,None,None,None,,147.9902774000002,149.1755804000004,0.5117990999997346,0.595137799999975,1.713522500000181,None,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
0.5,180,1,right,2,4,0,0,0,0,7,5,61,7,,,,,,,,,149.19288180000058,149.69266169999992,150.4103439999999,None,149.7097220000005,150.3937477999998,150.9111001000001,None,right,1,0.17732629999954952,150.9111001000001,None,None,,149.7097220000005,150.8944089000006,0.5110703000000285,0.5947335000000749,1.7127682000000277,1.7965487000001303,,,,,lucie_2,001,2020_Feb_06_1329,posner,3.1.5,59.990449520171325,
