targetX,cueOri,congr,corrAns,pin_cue,pin_target,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,posner_task.thisRepN,posner_task.thisTrialN,posner_task.thisN,posner_task.thisIndex,port_start_block.started,port_start_block.stopped,text_2.started,text_2.stopped,p_port.started,p_port.stopped,text.started,text.stopped,fixation_1.started,fixation_1.stopped,fixation_2.started,fixation_2.stopped,cue.started,cue.stopped,target.started,target.stopped,correct_key_resp.keys,correct_key_resp.corr,correct_key_resp.started,correct_key_resp.stopped,early_resp.keys,early_resp.started,early_resp.stopped,trigger_cue.started,trigger_cue.stopped,trigger_target.started,trigger_target.stopped,correct_key_resp.rt,early_resp.rt,break_text.started,break_text.stopped,end_port.started,end_port.stopped,participant,session,date,expName,psychopyVersion,frameRate,
-0.5,180,0,left,2,3,0,0,0,0,7,6,62,4,,,,,,,,,163.72167329999957,164.22184199999992,164.9393573999996,None,164.2385489999997,164.92253789999995,165.44004330000007,165.92396929999995,left,1,165.44004330000007,None,None,164.2385489999997,165.42316759999994,0.5116774999996778,0.5948828000000503,1.712991299999885,1.7967180999994525,0.5091764999997395,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,7,7,63,6,,,,,,,,,165.97479480000038,166.47469850000016,167.19244230000004,None,166.49168709999958,167.1757749999997,167.6931728999998,168.17712719999963,right,1,167.6931728999998,None,None,166.49168709999958,167.67664510000031,0.5114886999999726,0.5948720000005778,1.713422100000571,1.7968796000004659,0.5039915000006658,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,8,0,64,1,,,,,,,,,168.22747449999952,168.72803829999975,169.44553459999952,None,168.7445555000004,169.4289818999996,169.94648400000005,None,left,1,169.94648400000005,None,None,168.7445555000004,169.92981679999957,0.5120567000003575,0.5953868000005968,1.7138152000006812,1.7968525000005684,0.4345358999999007,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,8,1,65,0,,,,,,,,,170.3977617999999,170.89752260000023,171.6151630000004,None,170.91410739999992,171.59854910000013,172.11598510000022,None,left,1,172.11598510000022,None,None,170.91410739999992,172.09949380000035,0.5114455000002636,0.5949528999999529,1.7133934000003137,1.796651099999508,0.4570512000000235,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,8,2,66,6,,,,,,,,,172.60047430000031,173.1006385999999,173.81833559999995,None,173.11724429999958,173.80179680000037,174.31891050000013,172.60047430000031,right,1,174.31891050000013,None,None,173.11724429999958,174.30224180000005,0.5117035000002943,0.59490950000054,1.7132927000002383,1.796684599999935,0.38218120000055933,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,0,0,right,1,4,0,0,0,0,8,3,67,3,,,,,,,,,174.72027079999953,175.2202787999995,175.93780510000033,None,175.23693860000003,175.92109960000016,176.43864269999995,176.92242879999958,right,1,176.43864269999995,None,None,175.23693860000003,176.42179920000035,0.5115418000004865,0.5949123999998847,1.713047700000061,1.7963682999998127,0.5184613000001264,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,8,4,68,7,,,,,,,,,176.97292920000018,177.47318499999983,178.19094029999997,None,177.49013620000005,178.1741302999999,178.69176160000006,179.17551790000016,right,1,178.69176160000006,None,None,177.49013620000005,178.67503510000006,0.5120931999999812,0.5956964999995762,1.7139309000003777,1.7973064999996495,0.6974900999994134,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,8,5,69,2,,,,,,,,,179.40992209999968,179.9098267999998,180.62778509999953,None,179.92664119999972,180.61091359999955,181.12835879999966,181.61227320000035,left,1,181.12835879999966,None,None,179.92664119999972,181.11167190000015,0.5112734000003911,0.5947314000004553,1.7130859000008059,1.7964559000001827,0.5409718999999313,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,8,6,70,5,,,,,,,,,181.69659930000034,182.1965220000002,182.91403160000027,None,182.21300859999974,182.89728949999972,183.41476989999956,None,right,1,183.41476989999956,None,None,182.21300859999974,183.3983790000002,0.5116198999994594,0.5951661999997668,1.7134587000000465,1.7965985000000728,0.35044379999999364,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,0,0,0,0,8,7,71,4,,,,,,,,,183.7828730000001,184.2826812000003,185.0003273000002,None,184.29934859999958,184.98358759999974,185.50097800000003,185.9848517999999,left,1,185.50097800000003,None,None,184.29934859999958,185.48431170000003,0.5112406999996892,0.5948201000001063,1.7128555999997843,1.7963214999999764,0.6480424999999741,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,9,0,72,5,,,,,,,,,186.1690411999998,186.66932670000006,187.3869526999997,None,186.68606290000025,187.37028230000033,187.88764730000003,None,right,1,187.88764730000003,None,None,186.68606290000025,187.87090220000027,0.5116990999995323,0.5952238999998372,1.7132584000000861,1.7965496999995594,0.29338949999964825,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,9,1,73,1,,,,,,,,,188.2049903999996,188.7058317000001,189.42320070000005,None,188.72200479999992,189.40648049999982,189.92369820000022,190.4080082999999,None,0,189.92369820000022,None,left,188.72200479999992,189.9068699999998,0.5121782999995048,0.595220899999731,1.7132069999997839,1.796997200000078,,0.4830810000003112,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,9,2,74,6,,,,,,,,,190.90853349999998,191.40933310000037,192.1268941999997,190.90853349999998,191.42585340000005,192.1100639999995,192.6273842999999,None,right,1,192.6273842999999,None,None,191.42585340000005,192.61079040000004,0.5137268999997104,0.5968064999997296,1.715178399999786,1.7985008999994534,0.33778110000002926,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,9,3,75,2,,,,,,,,,192.99504479999996,193.49530799999957,194.21285090000038,None,193.51189160000013,194.19638250000025,194.7135374999998,None,left,1,194.7135374999998,None,None,193.51189160000013,194.6970080000001,0.5117563000003429,0.5953306000001248,1.7134376000003613,1.7970550000000003,0.31552950000059354,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,9,4,76,7,,,,,,,,,195.04872590000014,195.54805250000027,196.26583370000026,None,195.5648768000001,196.2492100999998,196.7665251999997,None,right,1,196.7665251999997,None,None,195.5648768000001,196.74985349999952,0.510827000000063,0.5944491999998718,1.7126251999998203,1.7958535999996457,0.3344420000003083,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,9,5,77,0,,,,,,,,,197.1179089999996,197.61788760000036,198.33518790000016,None,197.63411329999963,198.31859040000018,198.83616710000024,199.32010590000027,None,0,198.83616710000024,None,None,197.63411329999963,198.81928349999998,0.5115425000003597,0.594801300000654,1.7129316000000472,1.796349199999895,,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,0,0,0,0,9,6,78,4,,,,,,,,,199.8206965999998,200.3214656,201.03915760000018,199.8206965999998,200.33828040000026,201.02231310000025,201.5398841999995,202.02367890000005,left,1,201.5398841999995,None,None,200.33828040000026,201.52318120000018,0.5139696000005642,0.5973152000005939,1.715674900000522,1.7990227999998751,0.5050905000007333,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,0,0,right,1,4,0,0,0,0,9,7,79,3,,,,,,,,,202.07418289999987,202.57430420000037,203.2922196999998,None,202.59116220000033,203.27559120000024,203.79287680000016,None,right,1,203.79287680000016,None,None,202.59116220000033,203.7763230999999,0.5113312000003134,0.595125700000608,1.7133303000000524,1.796732300000258,0.3801979999998366,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,0,0,right,1,4,0,0,0,0,10,0,80,3,,,,,,,,,204.19402480000008,204.6939126999996,205.41181719999986,None,204.7111285000001,205.39498829999957,205.9123454999999,206.39649819999977,None,0,205.9123454999999,None,left,204.7111285000001,205.89596379999966,0.511316899999656,0.5949435000002268,1.7133681999994224,1.7965751000001546,,1.0622336000005816,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,10,1,81,6,,,,,,,,,206.89726539999992,207.39790859999994,208.11575639999955,206.89726539999992,207.4143707000003,208.0989311000003,208.61616179999965,209.10021890000007,right,1,208.61616179999965,None,None,207.4143707000003,208.59952890000022,0.5134445000003325,0.5969280999997864,1.7150459000004048,1.7984894000001077,0.5888412000003882,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,10,2,82,2,,,,,,,,,209.23444120000022,209.7342947999996,210.45187199999964,None,209.75106159999996,210.4350445,210.95260580000013,None,left,1,210.95260580000013,None,None,209.75106159999996,210.93607319999956,0.5114167000001544,0.5950285999997504,1.713188199999422,1.7966074999994817,0.3244844999999259,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,10,3,83,1,,,,,,,,,211.30340609999985,211.80371269999978,212.52149399999962,None,211.82073190000028,212.5049025999997,213.02210209999976,213.50648850000016,left,1,213.02210209999976,None,None,211.82073190000028,213.0055940000002,0.5118812999999136,0.5955807000000277,1.7137481999998272,1.7972727000005762,0.47923049999917566,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,10,4,84,5,,,,,,,,,213.52318110000033,214.0234849999997,214.74129939999966,None,214.0402766999996,214.72431750000032,215.24211569999989,215.7258240000001,right,1,215.24211569999989,None,None,214.0402766999996,215.22515779999958,0.5117905000006431,0.5954682000001412,1.7134501000000455,1.7969653000000108,0.6429989999996906,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,0,0,0,0,10,5,85,4,,,,,,,,,215.91001619999952,216.41028670000014,217.12784959999954,None,216.42697829999997,217.11137109999981,217.62860850000015,None,left,1,217.62860850000015,None,None,216.42697829999997,217.6118795000002,0.5116694000007556,0.5948598000004495,1.713240200000655,1.796587300000283,0.46440090000032797,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,0,0,0,0,10,6,86,0,,,,,,,,,218.11308829999962,218.6132862000004,219.3309932000002,None,218.6299927,219.31412639999962,219.8317178999996,220.3155797999998,left,1,219.8317178999996,None,None,218.6299927,219.814977,0.5117692000003444,0.5952876999999717,1.713442700000087,1.796919500000513,0.4853198999999222,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,0,0,0,0,10,7,87,7,,,,,,,,,220.33255269999972,220.83298170000035,221.5508676999998,None,220.84952040000007,221.53380579999975,222.0513520000004,None,right,1,222.0513520000004,None,None,220.84952040000007,222.03447770000002,0.5118591000000379,0.5953365999994276,1.7133364999999685,1.7969795999997586,0.3856383000002097,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.46944150000036,None,1.7500000467407517e-05,0.996103000000403,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,0,0,right,1,4,1,0,1,0,0,0,0,3,1.3300000318849925e-05,0.09739989999980025,283.4861665999997,None,1.5099999473022763e-05,0.097797399999763,285.58865650000007,None,285.86369730000024,286.37294420000035,287.0739974999997,None,286.37294420000035,287.0739974999997,287.5747153000002,None,right,1,287.5747153000002,None,None,286.37294420000035,287.5747153000002,0.5016052000000855,0.6016767000000982,1.703400700000202,1.803501100000176,0.430235900000298,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,0,1,1,5,,,,,,,,,288.02729699999963,288.5261790000004,289.2436531000003,None,288.5425011999996,289.2272028999996,289.7445378000002,None,right,1,289.7445378000002,None,None,288.5425011999996,289.7279775999996,0.5105581999996502,0.5940282999999908,1.7123409999994692,1.795705999999882,0.39623329999994894,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,0,2,2,0,,,,,,,,,290.1624300000003,290.6622956000001,291.38023020000037,None,290.67935990000024,291.3634098000002,291.88098509999963,None,left,1,291.88098509999963,None,None,290.67935990000024,291.8642522,0.5114720999999918,0.5951246000004176,1.7134172000005492,1.7966710999999123,0.35593340000013995,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,0,3,3,6,,,,,,,,,292.2656267000002,292.76527520000036,293.4829571999999,None,292.7820142999999,293.4663166999999,293.9836521999996,None,right,1,293.9836521999996,None,None,292.7820142999999,293.96716819999983,0.5119861000002857,0.5952324999998382,1.7135408000003736,1.7967261000003418,0.3090713000001415,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,1,0,1,0,0,4,4,4,,,,,,,,,294.3182974000001,294.81824309999956,295.5361428999995,None,294.8348460999996,295.51915370000006,296.03657440000006,None,left,1,296.03657440000006,None,None,294.8348460999996,296.0198935999997,0.5114647000000332,0.5948117999996612,1.7130970999996862,1.7964756999999736,0.3442119000001185,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,0,5,5,2,,,,,,,,,296.4045728000001,296.90427679999993,297.6221190999995,None,296.9212748,297.60528350000004,298.12257580000005,None,left,1,298.12257580000005,None,None,296.9212748,298.10619419999966,0.5113953000000038,0.5950146000004679,1.7132910000000265,1.7965869999998176,0.40221370000017487,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,0,6,6,7,,,,,,,,,298.54082759999983,299.0408945999998,299.7584756999995,None,299.0574792999996,299.7415506999996,300.2591924999997,None,right,1,300.2591924999997,None,None,299.0574792999996,300.2421599999998,0.5119006000004447,0.5952346000003672,1.7131512000005387,1.7969075999999404,0.3216252000001987,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,0,7,7,1,,,,,,,,,300.60974989999977,301.11028650000026,301.82810150000023,None,301.1269873000001,301.8111507000003,302.32853760000035,302.8124189,left,1,302.32853760000035,None,None,301.1269873000001,302.31178850000015,0.5118148999999903,0.5951966000002358,1.7133026000001337,1.7967719000007492,0.5403151999998954,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,1,0,8,6,,,,,,,,,302.89655140000013,303.39665309999964,304.11421470000005,None,303.4132411999999,304.09769119999964,304.61496890000035,None,right,1,304.61496890000035,None,None,303.4132411999999,304.59859289999986,0.5114913999996133,0.5952169000001959,1.7134077000000616,1.7966636999999537,0.3577173000003313,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,1,1,9,2,,,,,,,,,304.99942910000027,305.49972679999973,306.2172837999997,None,305.5163978999999,306.2005102000003,306.7178120999997,None,left,1,306.7178120999997,None,None,305.5163978999999,306.70105409999996,0.5117509000001519,0.5949432999996134,1.713061999999809,1.7964554999998654,0.40687100000013743,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,1,2,10,5,,,,,,,,,307.15197679999983,307.65246659999957,308.3703168000002,None,307.6695626999999,308.3533367,308.8709214999999,None,right,1,308.8709214999999,None,None,307.6695626999999,308.8539245000002,0.512042699999256,0.5957851999992272,1.7134971999994377,1.7971739999993588,0.12589219999972556,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,1,3,11,0,,,,,,,,,309.0220438999995,309.5215492999996,310.23951430000034,None,309.53836390000015,310.2224937000001,310.7400760999999,None,left,1,310.7400760999999,None,None,309.53836390000015,310.72334539999974,0.5112548999995852,0.5948160999996617,1.713033699999869,1.7965653999999631,0.35271670000020094,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,1,4,12,1,,,,,,,,,311.12451429999965,311.6245546,312.3425127999999,None,311.6412838999995,312.3257119,312.84303679999994,313.3273502000002,left,1,312.84303679999994,None,None,311.6412838999995,312.82634099999996,0.5113820999995369,0.594813300000169,1.71316139999999,1.7966199000002234,0.5059622999997373,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,1,0,1,0,1,5,13,4,,,,,,,,,313.3778517999999,313.8779255999998,314.59553549999964,None,313.8945377,314.5788408999997,315.0962235999996,None,left,1,315.0962235999996,None,None,313.8945377,315.0794084999998,0.5117578999997932,0.5948201000001063,1.7132289000001037,1.7965603000002375,0.4605774999999994,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,0,0,right,1,4,1,0,1,0,1,6,14,3,,,,,,,,,315.58090730000004,316.0810449999999,316.7987530999999,None,316.0976002999996,316.78175290000036,317.2993776000003,315.58090730000004,right,1,317.2993776000003,None,None,316.0976002999996,317.28254370000013,0.5118409999995492,0.5948368999997911,1.7133194999996704,1.7968074999998862,0.3614038999994591,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,1,7,15,7,,,,,,,,,317.68365900000026,318.18370810000033,318.90141159999985,None,318.20050530000026,318.8847045000002,319.4020953999998,None,right,1,319.4020953999998,None,None,318.20050530000026,319.3853253999996,0.5115304000000833,0.5950235000000248,1.7131305000002612,1.7966929000003802,0.38679429999956483,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,1,0,1,0,2,0,16,4,,,,,,,,,319.81946249999964,320.31997130000036,321.0376864,None,320.33679029999985,321.02097700000013,321.53814169999987,None,left,1,321.53814169999987,None,None,320.33679029999985,321.52159949999987,0.512268800000129,0.5957249000002776,1.713878599999589,1.7973457999996754,0.45076849999986734,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,2,1,17,5,,,,,,,,,322.0068462999998,322.50641799999994,323.2238262999999,None,322.5229169000004,323.2072543000004,323.72462410000026,None,right,1,323.72462410000026,None,None,322.5229169000004,323.7081632999998,0.5114166999992449,0.5948601999998573,1.713139799999226,1.7962991999993392,0.40821649999998044,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,2,2,18,2,,,,,,,,,324.1590285000002,324.65915310000037,325.3771069000004,None,324.67593959999977,325.36038290000033,325.8777663999999,None,left,1,325.8777663999999,None,None,324.67593959999977,325.86101789999975,0.5115527000007205,0.5948459999999614,1.7133941000001869,1.7966079000007085,0.2951399000003221,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,2,3,19,7,,,,,,,,,326.19543650000014,326.6954308000004,327.4129770999998,None,326.7121023999998,327.39638809999997,327.9136222999996,328.3978196999997,right,1,327.9136222999996,None,None,326.7121023999998,327.8971306000003,0.5118093999999473,0.5950975999994625,1.7131744999996954,1.79665119999936,0.47510500000043976,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,2,4,20,6,,,,,,,,,328.41516950000005,328.9150800999996,329.63261260000036,None,328.93181509999977,329.61620669999957,330.1334127,None,right,1,330.1334127,None,None,328.93181509999977,330.1169442999999,0.5113267999995514,0.5948234999996203,1.7131694999998217,1.796469199999592,0.3594032999999399,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,2,5,21,1,,,,,,,,,330.5180104000001,331.0180461,331.73586629999954,None,331.03467309999996,331.7189533999999,332.2365028000004,None,left,1,332.2365028000004,None,None,331.03467309999996,332.21959849999985,0.5114082000000053,0.5947803999997632,1.7129493000002185,1.7961640000003172,0.32030159999976604,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,0,0,right,1,4,1,0,1,0,2,6,22,3,,,,,,,,,332.58760809999967,333.0875556000001,333.80511659999956,None,333.1042465999999,333.7886789000004,334.3059684,None,right,1,334.3059684,None,None,333.1042465999999,334.2892485000002,0.5113345999998273,0.5946345000002111,1.713004600000204,1.7963098000000173,0.2989095000002635,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,2,7,23,0,,,,,,,,,334.6230661999998,335.1235362999996,335.8413079000002,None,335.14062490000015,335.8245594,336.34195829999953,None,left,1,336.34195829999953,None,None,335.14062490000015,336.3253229000002,0.5121229000005769,0.5955110000004424,1.7138885000003938,1.7973632000002908,0.3827412999999069,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,3,0,24,2,,,,,,,,,336.7431875000002,337.2432528999998,337.96090410000033,None,337.2600470999996,337.94426360000034,338.4614292999995,None,left,1,338.4614292999995,None,None,337.2600470999996,338.4449631999996,0.5114788000000772,0.5950339999999414,1.7131878000000142,1.7967937000003076,0.35116850000031263,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,0,0,right,1,4,1,0,1,0,3,1,25,3,,,,,,,,,338.8295760000001,339.3295558,340.04709900000034,None,339.34629179999956,340.03064059999997,340.54762329999994,341.0317272000002,right,1,340.54762329999994,None,None,339.34629179999956,340.5312525999998,0.5115876999998363,0.5947926999997435,1.7132614000001922,1.7965512000000672,0.5530419000006077,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,3,2,26,7,,,,,,,,,341.1162926999996,341.61591880000014,342.3335041999999,None,341.6325777000002,342.31702010000026,342.8340312999999,None,right,1,342.8340312999999,None,None,341.6325777000002,342.8176727,0.5116428000001179,0.5946620000004259,1.7131219000002602,1.7964782999997624,0.3787073000003147,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,3,3,27,0,,,,,,,,,343.23587640000005,343.73541659999955,344.4531742999998,None,343.7521568000002,344.4364039000002,344.9536803000001,None,left,1,344.9536803000001,None,None,343.7521568000002,344.9372728999997,0.5117190999999366,0.5950333999999202,1.71328050000011,1.7967123000007632,0.3311552000004667,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,3,4,28,1,,,,,,,,,345.3052581000002,345.80498199999965,346.52244249999967,None,345.8216517000001,346.50622889999977,347.0232450000003,None,left,1,347.0232450000003,None,None,345.8216517000001,347.0068932000004,0.5112978000006478,0.5949476000005234,1.7131908999999723,1.7966452000000572,0.38150129999939963,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,3,5,29,5,,,,,,,,,347.42460630000005,347.9246929000001,348.64209479999954,None,347.9413338000004,348.6257390999999,349.1428157999999,None,right,1,349.1428157999999,None,None,347.9413338000004,349.1263699000001,0.5118186999998215,0.5949762999998711,1.7134775000004083,1.7967050000006566,0.3419792000004236,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,1,0,1,0,3,6,30,4,,,,,,,,,349.51041499999974,350.0108158000003,350.7284952,None,350.0277431000004,350.71168560000024,351.22923269999956,None,left,1,351.22923269999956,None,None,350.0277431000004,351.21245739999995,0.5120766999998523,0.5954661000005217,1.71370990000014,1.7973534000002473,0.4634689000004073,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,3,7,31,6,,,,,,,,,351.71401140000035,352.2137045999998,352.9316552,None,352.23051140000007,352.91495959999975,353.4321866999999,353.9166045000002,right,1,353.4321866999999,None,None,352.23051140000007,353.4156297999998,0.5111544000001231,0.5947593000000779,1.7130658000005496,1.796570900000006,0.6364631999995254,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,180,0,left,2,3,1,0,1,0,4,0,32,4,,,,,,,,,354.1003896000002,354.6005175,355.31814120000035,None,354.61730569999963,355.30152590000034,355.81893299999956,None,left,1,355.81893299999956,None,None,354.61730569999963,355.8020346000003,0.5116207000000941,0.59504459999971,1.7131237000003239,1.796817899999951,0.4097049000001789,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,4,1,33,5,,,,,,,,,356.25324660000024,356.7533873000002,357.47116769999957,None,356.77046150000024,357.4544009000001,357.9720387999996,None,right,1,357.9720387999996,None,None,356.77046150000024,357.95504600000004,0.5115925000000061,0.5952901999999085,1.71323829999983,1.7967281000001094,0.32071449999966717,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,4,2,34,2,,,,,,,,,358.32242250000036,358.82296380000025,359.5407346000002,None,358.8395193999995,359.52390579999974,360.04129379999995,None,left,1,360.04129379999995,None,None,358.8395193999995,360.0246920999998,0.5121500999994169,0.5957305000001725,1.7138770999999906,1.7971362999996927,0.3633165999999619,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
-0.5,0,1,left,1,3,1,0,1,0,4,3,35,1,,,,,,,,,360.42606909999995,360.9260658000003,361.6435197999999,None,360.94236869999986,361.6270545999996,362.14408170000024,362.6284175999999,left,1,362.14408170000024,None,None,360.94236869999986,362.12749840000015,0.5116946999996799,0.5950375000002168,1.713118200000281,1.7966289000005418,0.5165373999998337,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
0.5,180,1,right,2,4,1,0,1,0,4,4,36,6,,,,,,,,,362.6789953999996,363.17914779999955,363.89670229999956,None,363.19599089999974,363.88006549999955,364.39748280000003,None,right,1,364.39748280000003,None,None,363.19599089999974,364.38075149999986,0.5114833999996335,0.5946298999997452,1.7130867999994734,1.7963152000002083,0.35925940000015544,,,,,,priya_2,001,2020_Feb_14_1220,posner,3.1.5,59.96027032480449,
